Season;Episode;Rating;Code
1;537;7.6;tt0388629
1;538;7.5;tt0388629
1;539;7.3;tt0388629
1;540;7.6;tt0388629
1;541;7.6;tt0388629
1;542;6.6;tt0388629
1;543;7.5;tt0388629
1;544;7.3;tt0388629
1;545;7.2;tt0388629
1;546;7.5;tt0388629
1;547;7.5;tt0388629
1;548;7.6;tt0388629
1;549;7.6;tt0388629
1;550;7.2;tt0388629
1;551;7.1;tt0388629
1;552;7.2;tt0388629
1;553;7.5;tt0388629
1;554;8.1;tt0388629
1;555;7.5;tt0388629
1;556;7.3;tt0388629
1;557;7.3;tt0388629
1;558;7.1;tt0388629
1;559;6.9;tt0388629
1;560;7.3;tt0388629
1;561;7.3;tt0388629
1;562;6.7;tt0388629
1;563;6.9;tt0388629
1;564;7.0;tt0388629
1;565;7.5;tt0388629
1;566;7.4;tt0388629
1;567;7.1;tt0388629
1;568;7.1;tt0388629
1;569;7.1;tt0388629
1;570;7.6;tt0388629
1;571;7.5;tt0388629
1;572;7.3;tt0388629
1;573;7.2;tt0388629
1;574;7.3;tt0388629
1;575;7.1;tt0388629
1;576;7.1;tt0388629
1;577;7.1;tt0388629
1;578;6.8;tt0388629
1;579;7.3;tt0388629
1;580;7.1;tt0388629
1;581;6.8;tt0388629
1;582;6.9;tt0388629
1;583;6.8;tt0388629
1;584;7.1;tt0388629
1;585;7.1;tt0388629
1;586;7.2;tt0388629
1;587;7.7;tt0388629
1;588;7.3;tt0388629
1;589;7.2;tt0388629
1;590;6.3;tt0388629
1;591;7.2;tt0388629
1;592;6.9;tt0388629
1;593;7.3;tt0388629
1;594;7.4;tt0388629
1;595;7.2;tt0388629
1;596;7.3;tt0388629
1;597;7.5;tt0388629
1;598;7.2;tt0388629
1;599;7.3;tt0388629
1;600;7.2;tt0388629
1;601;7.1;tt0388629
1;602;7.3;tt0388629
1;603;7.4;tt0388629
1;604;7.3;tt0388629
1;605;7.0;tt0388629
1;606;7.2;tt0388629
1;607;7.7;tt0388629
1;608;7.3;tt0388629
1;609;7.3;tt0388629
1;610;7.0;tt0388629
1;611;7.1;tt0388629
1;612;7.3;tt0388629
1;613;7.7;tt0388629
1;614;7.4;tt0388629
1;615;7.4;tt0388629
1;616;7.8;tt0388629
1;617;7.6;tt0388629
1;618;7.4;tt0388629
1;619;7.5;tt0388629
1;620;7.5;tt0388629
1;621;7.6;tt0388629
1;622;7.4;tt0388629
1;623;7.4;tt0388629
1;624;7.5;tt0388629
1;625;7.6;tt0388629
1;626;7.0;tt0388629
1;627;7.0;tt0388629
1;628;6.7;tt0388629
1;629;7.7;tt0388629
1;630;7.7;tt0388629
1;631;7.7;tt0388629
1;632;7.7;tt0388629
1;633;7.7;tt0388629
1;634;7.8;tt0388629
1;635;7.8;tt0388629
1;636;7.7;tt0388629
1;637;7.9;tt0388629
1;638;7.8;tt0388629
1;639;7.7;tt0388629
1;640;7.4;tt0388629
1;641;7.4;tt0388629
1;642;7.8;tt0388629
1;643;7.8;tt0388629
1;644;7.5;tt0388629
1;645;7.3;tt0388629
1;646;7.8;tt0388629
1;647;7.5;tt0388629
1;648;7.6;tt0388629
1;649;7.9;tt0388629
1;650;7.9;tt0388629
1;651;7.8;tt0388629
1;652;7.6;tt0388629
1;653;7.6;tt0388629
1;654;7.8;tt0388629
1;655;7.7;tt0388629
1;656;7.7;tt0388629
1;657;7.5;tt0388629
1;658;7.8;tt0388629
1;659;7.8;tt0388629
1;660;7.8;tt0388629
1;661;7.8;tt0388629
1;662;7.8;tt0388629
1;663;7.8;tt0388629
1;664;7.5;tt0388629
1;665;7.6;tt0388629
1;666;7.8;tt0388629
1;667;7.8;tt0388629
1;668;7.6;tt0388629
1;669;7.8;tt0388629
1;670;7.7;tt0388629
1;671;7.8;tt0388629
1;672;7.8;tt0388629
1;673;7.6;tt0388629
1;674;7.7;tt0388629
1;675;8.2;tt0388629
1;676;7.9;tt0388629
1;677;7.6;tt0388629
1;678;7.8;tt0388629
1;679;7.9;tt0388629
1;680;7.9;tt0388629
1;681;7.8;tt0388629
1;682;7.5;tt0388629
1;683;7.8;tt0388629
1;684;7.6;tt0388629
1;685;7.8;tt0388629
1;686;7.8;tt0388629
1;687;7.8;tt0388629
1;688;7.6;tt0388629
1;689;7.7;tt0388629
1;690;7.4;tt0388629
1;691;7.4;tt0388629
1;692;7.8;tt0388629
1;693;7.3;tt0388629
1;694;7.2;tt0388629
1;695;7.8;tt0388629
1;696;7.8;tt0388629
1;697;7.8;tt0388629
1;698;7.6;tt0388629
1;699;7.8;tt0388629
1;700;7.8;tt0388629
1;701;7.8;tt0388629
1;702;7.9;tt0388629
1;703;8.0;tt0388629
1;704;7.8;tt0388629
1;705;7.9;tt0388629
1;706;8.0;tt0388629
1;707;7.7;tt0388629
1;708;7.8;tt0388629
1;709;7.3;tt0388629
1;710;7.5;tt0388629
1;711;7.7;tt0388629
1;712;7.8;tt0388629
1;713;7.8;tt0388629
1;714;7.6;tt0388629
1;715;7.9;tt0388629
1;716;7.8;tt0388629
1;717;7.8;tt0388629
1;718;7.8;tt0388629
1;719;7.4;tt0388629
1;720;7.9;tt0388629
1;721;7.9;tt0388629
1;722;7.9;tt0388629
1;723;7.9;tt0388629
1;724;7.9;tt0388629
1;725;7.9;tt0388629
1;726;8.0;tt0388629
1;727;7.8;tt0388629
1;728;8.0;tt0388629
1;729;7.9;tt0388629
1;730;7.7;tt0388629
1;731;7.3;tt0388629
1;732;7.8;tt0388629
1;733;7.5;tt0388629
1;734;7.7;tt0388629
1;735;7.8;tt0388629
1;736;7.9;tt0388629
1;737;7.8;tt0388629
1;738;7.7;tt0388629
1;739;7.4;tt0388629
1;740;7.8;tt0388629
1;741;7.8;tt0388629
1;742;7.6;tt0388629
1;743;8.0;tt0388629
1;744;7.9;tt0388629
1;745;8.1;tt0388629
1;746;7.7;tt0388629
1;747;6.8;tt0388629
1;748;6.3;tt0388629
1;749;6.7;tt0388629
1;750;6.9;tt0388629
1;751;7.2;tt0388629
1;752;7.8;tt0388629
1;753;7.2;tt0388629
1;754;7.4;tt0388629
1;755;7.2;tt0388629
1;756;7.3;tt0388629
1;757;7.5;tt0388629
1;758;7.5;tt0388629
1;759;7.8;tt0388629
1;760;7.8;tt0388629
1;761;7.6;tt0388629
1;762;7.8;tt0388629
1;763;7.8;tt0388629
1;764;7.8;tt0388629
1;765;7.4;tt0388629
1;766;7.7;tt0388629
1;767;7.8;tt0388629
1;768;7.5;tt0388629
1;769;7.6;tt0388629
1;770;7.9;tt0388629
1;771;7.6;tt0388629
1;772;7.6;tt0388629
1;773;7.6;tt0388629
1;774;7.7;tt0388629
1;775;7.4;tt0388629
1;776;7.8;tt0388629
1;777;7.1;tt0388629
1;778;7.5;tt0388629
1;779;7.7;tt0388629
1;780;7.4;tt0388629
1;781;7.5;tt0388629
1;782;7.4;tt0388629
1;783;7.8;tt0388629
1;784;7.8;tt0388629
1;785;8.0;tt0388629
1;786;7.8;tt0388629
1;787;7.8;tt0388629
1;788;7.8;tt0388629
1;789;7.8;tt0388629
1;790;7.9;tt0388629
1;791;7.5;tt0388629
1;792;7.5;tt0388629
1;793;7.5;tt0388629
1;794;7.8;tt0388629
1;795;7.5;tt0388629
1;796;7.5;tt0388629
1;797;7.8;tt0388629
1;798;7.9;tt0388629
1;799;7.9;tt0388629
1;800;7.9;tt0388629
1;801;7.6;tt0388629
1;802;8.2;tt0388629
1;803;8.3;tt0388629
1;804;9.1;tt0388629
1;805;8.4;tt0388629
1;806;8.6;tt0388629
1;807;8.2;tt0388629
1;808;9.6;tt0388629
1;809;8.5;tt0388629
1;810;8.6;tt0388629
1;811;8.5;tt0388629
1;812;8.5;tt0388629
1;813;8.2;tt0388629
1;814;8.6;tt0388629
1;815;8.5;tt0388629
1;816;8.5;tt0388629
1;817;9.1;tt0388629
1;818;8.5;tt0388629
1;819;8.7;tt0388629
1;820;8.6;tt0388629
1;821;8.2;tt0388629
1;822;7.7;tt0388629
1;823;8.0;tt0388629
1;824;7.7;tt0388629
1;825;8.2;tt0388629
1;826;8.2;tt0388629
1;827;7.5;tt0388629
1;828;7.9;tt0388629
1;829;7.8;tt0388629
1;830;8.1;tt0388629
1;831;7.7;tt0388629
1;832;8.4;tt0388629
1;833;8.8;tt0388629
1;834;8.2;tt0388629
1;835;8.3;tt0388629
1;836;7.7;tt0388629
1;837;8.2;tt0388629
1;838;7.8;tt0388629
1;839;7.8;tt0388629
1;840;7.3;tt0388629
1;841;8.0;tt0388629
1;842;8.0;tt0388629
1;843;7.6;tt0388629
1;844;7.2;tt0388629
1;845;7.8;tt0388629
1;846;7.7;tt0388629
1;847;7.6;tt0388629
1;848;7.5;tt0388629
1;849;8.5;tt0388629
1;850;8.6;tt0388629
1;851;7.9;tt0388629
1;852;8.3;tt0388629
1;853;7.6;tt0388629
1;854;7.8;tt0388629
1;855;7.9;tt0388629
1;856;8.6;tt0388629
1;857;7.7;tt0388629
1;858;7.3;tt0388629
1;859;7.1;tt0388629
1;860;7.4;tt0388629
1;861;7.3;tt0388629
1;862;8.0;tt0388629
1;863;7.5;tt0388629
1;864;7.5;tt0388629
1;865;7.5;tt0388629
1;866;7.2;tt0388629
1;867;7.7;tt0388629
1;868;8.9;tt0388629
1;869;8.5;tt0388629
1;870;9.5;tt0388629
1;871;8.3;tt0388629
1;872;7.9;tt0388629
1;873;8.1;tt0388629
1;874;7.7;tt0388629
1;875;8.0;tt0388629
1;876;8.4;tt0388629
1;877;9.3;tt0388629
1;878;7.7;tt0388629
1;879;7.7;tt0388629
1;880;7.8;tt0388629
1;881;5.2;tt0388629
1;882;5.7;tt0388629
1;883;6.0;tt0388629
1;1;8.9;tt1632701
1;2;8.4;tt1632701
1;3;8.3;tt1632701
1;4;8.3;tt1632701
1;5;8.4;tt1632701
1;6;8.3;tt1632701
1;7;8.7;tt1632701
1;8;8.4;tt1632701
1;9;8.6;tt1632701
1;10;8.6;tt1632701
1;11;8.7;tt1632701
1;12;9.0;tt1632701
2;1;9.1;tt1632701
2;2;8.5;tt1632701
2;3;8.5;tt1632701
2;4;8.7;tt1632701
2;5;8.9;tt1632701
2;6;8.7;tt1632701
2;7;9.2;tt1632701
2;8;8.8;tt1632701
2;9;8.9;tt1632701
2;10;9.3;tt1632701
2;11;8.4;tt1632701
2;12;8.7;tt1632701
2;13;8.5;tt1632701
2;14;8.7;tt1632701
2;15;8.6;tt1632701
2;16;8.9;tt1632701
3;1;8.7;tt1632701
3;2;8.6;tt1632701
3;3;8.6;tt1632701
3;4;8.6;tt1632701
3;5;8.4;tt1632701
3;6;8.9;tt1632701
3;7;8.9;tt1632701
3;8;8.8;tt1632701
3;9;8.6;tt1632701
3;10;8.7;tt1632701
3;11;8.6;tt1632701
3;12;9.1;tt1632701
3;13;8.6;tt1632701
3;14;9.0;tt1632701
3;15;8.9;tt1632701
3;16;9.4;tt1632701
4;1;8.7;tt1632701
4;2;8.6;tt1632701
4;3;8.6;tt1632701
4;4;8.5;tt1632701
4;5;8.6;tt1632701
4;6;9.1;tt1632701
4;7;9.0;tt1632701
4;8;9.1;tt1632701
4;9;9.4;tt1632701
4;10;9.6;tt1632701
4;11;9.1;tt1632701
4;12;8.6;tt1632701
4;13;9.0;tt1632701
4;14;8.8;tt1632701
4;15;9.3;tt1632701
4;16;9.1;tt1632701
5;1;9.0;tt1632701
5;2;8.8;tt1632701
5;3;9.0;tt1632701
5;4;9.2;tt1632701
5;5;8.8;tt1632701
5;6;8.9;tt1632701
5;7;9.4;tt1632701
5;8;9.2;tt1632701
5;9;9.1;tt1632701
5;10;9.8;tt1632701
5;11;9.4;tt1632701
5;12;9.1;tt1632701
5;13;9.0;tt1632701
5;14;9.5;tt1632701
5;15;9.7;tt1632701
5;16;9.4;tt1632701
6;1;8.4;tt1632701
6;2;8.4;tt1632701
6;3;8.6;tt1632701
6;4;8.5;tt1632701
6;5;8.4;tt1632701
6;6;8.2;tt1632701
6;7;8.3;tt1632701
6;8;8.8;tt1632701
6;9;9.3;tt1632701
6;10;9.6;tt1632701
6;11;8.5;tt1632701
6;12;8.8;tt1632701
6;13;8.6;tt1632701
6;14;8.5;tt1632701
6;15;8.5;tt1632701
6;16;9.6;tt1632701
7;1;8.8;tt1632701
7;2;8.4;tt1632701
7;3;8.0;tt1632701
7;4;8.2;tt1632701
7;5;8.0;tt1632701
7;6;8.5;tt1632701
7;7;8.6;tt1632701
7;8;8.8;tt1632701
7;9;8.1;tt1632701
7;10;9.1;tt1632701
7;11;8.3;tt1632701
7;12;7.8;tt1632701
7;13;8.7;tt1632701
7;14;8.6;tt1632701
7;15;8.6;tt1632701
7;16;8.0;tt1632701
8;1;7.4;tt1632701
8;2;7.6;tt1632701
8;3;7.9;tt1632701
8;4;7.8;tt1632701
8;5;8.0;tt1632701
8;6;8.3;tt1632701
8;7;8.0;tt1632701
8;8;7.5;tt1632701
8;9;7.7;tt1632701
8;10;9.1;tt1632701
8;11;7.9;tt1632701
8;12;7.9;tt1632701
8;13;8.1;tt1632701
8;14;8.5;tt1632701
8;15;8.3;tt1632701
8;16;9.0;tt1632701
1;1;8.5;tt2384811
1;2;8.2;tt2384811
1;3;8.5;tt2384811
1;4;8.2;tt2384811
1;5;8.5;tt2384811
1;6;9.0;tt2384811
2;1;9.2;tt2384811
2;2;8.7;tt2384811
2;3;8.7;tt2384811
2;4;8.6;tt2384811
2;5;8.7;tt2384811
2;6;8.6;tt2384811
1;1;8.1;tt1230180
1;2;7.3;tt1230180
1;3;7.5;tt1230180
1;4;7.6;tt1230180
1;5;8.4;tt1230180
1;6;8.0;tt1230180
1;7;7.7;tt1230180
1;8;7.4;tt1230180
1;9;7.5;tt1230180
1;10;8.2;tt1230180
1;11;7.6;tt1230180
1;12;8.8;tt1230180
1;13;8.6;tt1230180
1;14;8.5;tt1230180
1;15;8.6;tt1230180
1;16;7.9;tt1230180
1;17;8.9;tt1230180
2;1;8.4;tt1230180
2;2;8.5;tt1230180
2;3;8.4;tt1230180
2;4;8.8;tt1230180
2;5;8.4;tt1230180
2;6;8.3;tt1230180
2;7;8.1;tt1230180
2;8;8.6;tt1230180
2;9;8.5;tt1230180
2;10;8.5;tt1230180
2;11;8.3;tt1230180
2;12;7.4;tt1230180
2;13;8.1;tt1230180
2;14;8.6;tt1230180
2;15;8.7;tt1230180
2;16;8.7;tt1230180
2;17;7.9;tt1230180
2;18;8.2;tt1230180
2;19;8.3;tt1230180
2;20;8.4;tt1230180
2;21;7.7;tt1230180
2;22;7.9;tt1230180
3;1;8.0;tt1230180
3;2;8.2;tt1230180
3;3;8.5;tt1230180
3;4;8.3;tt1230180
3;5;8.3;tt1230180
3;6;8.2;tt1230180
3;7;8.5;tt1230180
3;8;8.9;tt1230180
3;9;8.5;tt1230180
3;10;7.8;tt1230180
3;11;8.2;tt1230180
3;12;8.8;tt1230180
3;13;8.6;tt1230180
3;14;8.5;tt1230180
3;15;7.2;tt1230180
3;16;8.2;tt1230180
3;17;8.3;tt1230180
3;18;8.3;tt1230180
3;19;8.0;tt1230180
3;20;7.8;tt1230180
3;21;8.4;tt1230180
3;22;8.2;tt1230180
3;23;8.3;tt1230180
4;1;8.3;tt1230180
4;2;7.9;tt1230180
4;3;8.3;tt1230180
4;4;8.4;tt1230180
4;5;7.9;tt1230180
4;6;7.9;tt1230180
4;7;7.8;tt1230180
4;8;8.1;tt1230180
4;9;8.1;tt1230180
4;10;7.9;tt1230180
4;11;7.7;tt1230180
4;12;9.2;tt1230180
4;13;8.4;tt1230180
4;14;8.2;tt1230180
4;15;8.4;tt1230180
4;16;7.7;tt1230180
4;17;8.3;tt1230180
4;18;8.3;tt1230180
4;19;8.2;tt1230180
4;20;8.2;tt1230180
4;21;7.8;tt1230180
4;22;7.7;tt1230180
5;1;8.0;tt1230180
5;2;7.6;tt1230180
5;3;8.1;tt1230180
5;4;8.5;tt1230180
5;5;8.3;tt1230180
5;6;8.7;tt1230180
5;7;8.5;tt1230180
5;8;8.1;tt1230180
5;9;8.0;tt1230180
5;10;8.7;tt1230180
5;11;8.4;tt1230180
5;12;8.0;tt1230180
5;13;7.3;tt1230180
6;1;7.6;tt1230180
6;2;8.7;tt1230180
6;3;8.7;tt1230180
6;4;8.6;tt1230180
6;5;8.6;tt1230180
6;6;7.6;tt1230180
6;7;8.3;tt1230180
6;8;8.2;tt1230180
6;9;7.8;tt1230180
7;1;8.3;tt1230180
7;2;8.4;tt1230180
7;3;8.5;tt1230180
7;4;7.9;tt1230180
7;5;7.1;tt1230180
7;6;8.1;tt1230180
7;7;8.6;tt1230180
7;8;7.5;tt1230180
7;9;8.7;tt1230180
7;10;8.3;tt1230180
7;11;7.9;tt1230180
8;1;9.1;tt1230180
8;2;8.4;tt1230180
8;3;7.4;tt1230180
8;4;7.6;tt1230180
8;5;7.1;tt1230180
8;6;7.5;tt1230180
8;7;8.1;tt1230180
8;8;7.3;tt1230180
8;9;7.0;tt1230180
8;10;7.2;tt1230180
8;11;7.5;tt1230180
8;12;7.4;tt1230180
8;13;7.7;tt1230180
8;14;7.9;tt1230180
8;15;8.0;tt1230180
8;16;8.3;tt1230180
9;1;8.4;tt1230180
9;2;7.9;tt1230180
9;3;8.5;tt1230180
9;4;7.5;tt1230180
9;5;6.8;tt1230180
9;6;6.9;tt1230180
9;7;6.7;tt1230180
9;8;6.5;tt1230180
9;9;6.7;tt1230180
9;10;7.0;tt1230180
9;11;7.1;tt1230180
9;12;6.6;tt1230180
9;13;6.5;tt1230180
9;14;6.7;tt1230180
9;15;7.1;tt1230180
9;16;7.2;tt1230180
9;17;6.8;tt1230180
9;18;6.7;tt1230180
9;19;6.9;tt1230180
9;20;6.7;tt1230180
9;21;6.7;tt1230180
9;22;6.9;tt1230180
9;23;6.8;tt1230180
9;24;6.9;tt1230180
9;25;7.0;tt1230180
9;26;6.9;tt1230180
9;27;7.6;tt1230180
9;28;7.1;tt1230180
9;29;7.1;tt1230180
9;30;7.3;tt1230180
10;1;8.5;tt1230180
10;2;8.1;tt1230180
10;3;7.0;tt1230180
10;4;8.5;tt1230180
10;5;6.0;tt1230180
11;1;7.9;tt1230180
11;2;7.5;tt1230180
11;3;7.6;tt1230180
11;4;8.6;tt1230180
11;5;7.2;tt1230180
11;6;7.8;tt1230180
11;7;8.3;tt1230180
11;8;7.7;tt1230180
11;9;7.4;tt1230180
11;10;7.3;tt1230180
11;11;7.7;tt1230180
11;12;7.6;tt1230180
12;1;8.7;tt1230180
12;2;7.2;tt1230180
12;3;7.4;tt1230180
12;4;7.8;tt1230180
12;5;7.7;tt1230180
12;6;7.7;tt1230180
12;7;8.2;tt1230180
12;8;8.3;tt1230180
12;9;8.7;tt1230180
13;1;7.2;tt1230180
13;2;8.0;tt1230180
13;3;7.6;tt1230180
13;4;8.5;tt1230180
1;1;8.0;tt1526318
1;2;8.1;tt1526318
1;3;7.8;tt1526318
1;4;8.1;tt1526318
1;5;7.9;tt1526318
1;6;7.9;tt1526318
1;7;7.9;tt1526318
1;8;7.9;tt1526318
1;9;8.3;tt1526318
1;10;8.1;tt1526318
2;1;7.9;tt1526318
2;2;8.2;tt1526318
2;3;8.0;tt1526318
2;4;8.3;tt1526318
2;5;8.0;tt1526318
2;6;8.5;tt1526318
2;7;7.8;tt1526318
2;8;8.1;tt1526318
2;9;8.1;tt1526318
2;10;8.3;tt1526318
3;1;7.7;tt1526318
3;2;8.0;tt1526318
3;3;7.7;tt1526318
3;4;7.8;tt1526318
3;5;8.0;tt1526318
3;6;7.8;tt1526318
3;7;8.0;tt1526318
3;8;8.1;tt1526318
3;9;8.2;tt1526318
3;10;8.3;tt1526318
1;1;8.1;tt2674806
1;2;8.9;tt2674806
1;3;8.5;tt2674806
1;4;7.0;tt2674806
1;5;7.1;tt2674806
1;6;7.3;tt2674806
2;1;8.2;tt2674806
2;2;9.3;tt2674806
2;3;7.4;tt2674806
2;4;8.5;tt2674806
2;5;7.6;tt2674806
2;6;7.3;tt2674806
3;1;7.8;tt2674806
3;2;8.3;tt2674806
3;3;8.6;tt2674806
3;4;7.1;tt2674806
3;5;7.9;tt2674806
3;6;7.7;tt2674806
4;1;8.1;tt2674806
4;2;8.4;tt2674806
4;3;8.6;tt2674806
4;4;8.0;tt2674806
4;5;6.9;tt2674806
4;6;8.0;tt2674806
5;1;8.1;tt2674806
1;1;8.2;tt0056751
1;2;8.4;tt0056751
1;3;6.6;tt0056751
1;4;6.5;tt0056751
1;5;6.7;tt0056751
1;6;7.9;tt0056751
1;7;7.9;tt0056751
1;8;7.8;tt0056751
1;9;7.8;tt0056751
1;10;7.5;tt0056751
1;11;7.3;tt0056751
1;12;7.8;tt0056751
1;13;7.0;tt0056751
1;14;7.1;tt0056751
1;15;7.6;tt0056751
1;16;7.3;tt0056751
1;17;7.3;tt0056751
1;18;7.3;tt0056751
1;19;7.3;tt0056751
1;20;7.3;tt0056751
1;21;7.4;tt0056751
1;22;7.3;tt0056751
1;23;7.4;tt0056751
1;24;7.2;tt0056751
1;25;7.0;tt0056751
1;26;7.4;tt0056751
1;27;7.4;tt0056751
1;28;7.5;tt0056751
1;29;7.6;tt0056751
1;30;7.7;tt0056751
1;31;7.7;tt0056751
1;32;7.1;tt0056751
1;33;6.9;tt0056751
1;34;6.7;tt0056751
1;35;6.8;tt0056751
1;36;6.6;tt0056751
1;37;6.6;tt0056751
1;38;7.0;tt0056751
1;39;6.8;tt0056751
1;40;6.7;tt0056751
1;41;6.6;tt0056751
1;42;6.6;tt0056751
1;43;6.8;tt0056751
2;1;7.1;tt0056751
2;2;7.1;tt0056751
2;3;6.9;tt0056751
2;4;8.1;tt0056751
2;5;8.2;tt0056751
2;6;8.2;tt0056751
2;7;8.0;tt0056751
2;8;8.0;tt0056751
2;9;8.6;tt0056751
2;10;7.4;tt0056751
2;11;7.4;tt0056751
2;12;7.6;tt0056751
2;13;7.6;tt0056751
2;14;7.7;tt0056751
2;15;7.8;tt0056751
2;16;6.6;tt0056751
2;17;6.2;tt0056751
2;18;6.0;tt0056751
2;19;5.9;tt0056751
2;20;6.0;tt0056751
2;21;5.9;tt0056751
2;22;7.3;tt0056751
2;23;7.2;tt0056751
2;24;7.4;tt0056751
2;25;7.3;tt0056751
2;26;7.9;tt0056751
2;27;7.1;tt0056751
2;28;6.8;tt0056751
2;29;6.7;tt0056751
2;30;7.4;tt0056751
2;31;7.2;tt0056751
2;32;7.3;tt0056751
2;33;7.0;tt0056751
2;34;7.3;tt0056751
2;35;8.0;tt0056751
2;36;7.9;tt0056751
2;37;7.7;tt0056751
2;38;7.9;tt0056751
2;39;8.3;tt0056751
3;1;6.7;tt0056751
3;2;6.6;tt0056751
3;3;6.8;tt0056751
3;4;6.7;tt0056751
3;5;7.4;tt0056751
3;6;7.5;tt0056751
3;7;7.6;tt0056751
3;8;7.6;tt0056751
3;9;7.9;tt0056751
3;10;8.2;tt0056751
3;11;8.2;tt0056751
3;12;7.9;tt0056751
3;13;8.4;tt0056751
3;14;7.9;tt0056751
3;15;8.2;tt0056751
3;16;7.0;tt0056751
3;17;7.9;tt0056751
3;18;8.0;tt0056751
3;19;7.8;tt0056751
3;20;8.2;tt0056751
3;21;8.9;tt0056751
3;22;7.7;tt0056751
3;23;7.6;tt0056751
3;24;7.7;tt0056751
3;25;8.0;tt0056751
3;26;7.3;tt0056751
3;27;7.4;tt0056751
3;28;7.2;tt0056751
3;29;7.1;tt0056751
3;30;6.9;tt0056751
3;31;6.5;tt0056751
3;32;6.3;tt0056751
3;33;6.8;tt0056751
3;34;6.7;tt0056751
3;35;6.6;tt0056751
3;36;6.3;tt0056751
3;37;6.6;tt0056751
3;38;7.0;tt0056751
3;39;7.1;tt0056751
3;40;7.1;tt0056751
3;41;7.3;tt0056751
3;42;7.6;tt0056751
3;43;7.4;tt0056751
3;44;7.5;tt0056751
3;45;7.5;tt0056751
4;1;6.7;tt0056751
4;2;6.5;tt0056751
4;3;6.6;tt0056751
4;4;6.6;tt0056751
4;5;7.9;tt0056751
4;6;8.0;tt0056751
4;7;7.6;tt0056751
4;8;8.3;tt0056751
4;9;8.6;tt0056751
4;10;8.5;tt0056751
4;11;8.4;tt0056751
4;12;8.6;tt0056751
4;13;8.5;tt0056751
4;14;8.7;tt0056751
4;15;6.9;tt0056751
4;16;6.9;tt0056751
4;17;6.8;tt0056751
4;18;6.8;tt0056751
4;19;6.1;tt0056751
4;20;6.3;tt0056751
4;21;6.2;tt0056751
4;22;6.0;tt0056751
4;23;7.3;tt0056751
4;24;7.5;tt0056751
4;25;7.5;tt0056751
4;26;7.6;tt0056751
4;27;7.2;tt0056751
4;28;7.2;tt0056751
4;29;7.1;tt0056751
4;30;7.1;tt0056751
4;31;7.8;tt0056751
4;32;7.6;tt0056751
4;33;7.7;tt0056751
4;34;7.4;tt0056751
4;35;7.4;tt0056751
4;36;7.5;tt0056751
4;37;8.2;tt0056751
4;38;8.4;tt0056751
4;39;8.1;tt0056751
4;40;8.1;tt0056751
4;41;8.1;tt0056751
4;42;8.5;tt0056751
4;43;8.9;tt0056751
5;1;8.3;tt0056751
5;2;8.4;tt0056751
5;3;8.3;tt0056751
5;4;8.4;tt0056751
5;5;7.3;tt0056751
5;6;7.8;tt0056751
5;7;7.4;tt0056751
5;8;7.4;tt0056751
5;9;7.5;tt0056751
5;10;7.5;tt0056751
5;11;7.6;tt0056751
5;12;7.4;tt0056751
5;13;7.5;tt0056751
5;14;7.6;tt0056751
5;15;7.6;tt0056751
5;16;7.7;tt0056751
5;17;8.1;tt0056751
5;18;7.9;tt0056751
5;19;7.7;tt0056751
5;20;7.8;tt0056751
5;21;7.9;tt0056751
5;22;8.3;tt0056751
5;23;8.4;tt0056751
5;24;8.3;tt0056751
5;25;8.2;tt0056751
5;26;8.5;tt0056751
5;27;8.3;tt0056751
5;28;8.4;tt0056751
5;29;7.9;tt0056751
5;30;7.9;tt0056751
5;31;8.0;tt0056751
5;32;7.9;tt0056751
5;33;8.0;tt0056751
5;34;8.1;tt0056751
5;35;7.1;tt0056751
5;36;7.0;tt0056751
5;37;7.2;tt0056751
5;38;7.3;tt0056751
5;39;7.2;tt0056751
5;40;7.3;tt0056751
6;1;6.3;tt0056751
6;2;6.1;tt0056751
6;3;6.0;tt0056751
6;4;6.1;tt0056751
6;5;6.1;tt0056751
6;6;8.0;tt0056751
6;7;8.0;tt0056751
6;8;7.9;tt0056751
6;9;7.9;tt0056751
6;10;8.1;tt0056751
6;11;8.1;tt0056751
6;12;8.2;tt0056751
6;13;8.1;tt0056751
6;14;8.1;tt0056751
6;15;8.2;tt0056751
6;16;8.3;tt0056751
6;17;8.3;tt0056751
6;18;8.4;tt0056751
6;19;6.7;tt0056751
6;20;6.7;tt0056751
6;21;6.5;tt0056751
6;22;6.5;tt0056751
6;23;7.5;tt0056751
6;24;7.4;tt0056751
6;25;7.3;tt0056751
6;26;7.4;tt0056751
6;27;7.5;tt0056751
6;28;7.5;tt0056751
6;29;5.1;tt0056751
6;30;5.7;tt0056751
6;31;5.2;tt0056751
6;32;5.2;tt0056751
6;33;5.1;tt0056751
6;34;5.1;tt0056751
6;35;8.7;tt0056751
6;36;8.6;tt0056751
6;37;8.6;tt0056751
6;38;8.4;tt0056751
6;39;8.4;tt0056751
6;40;8.3;tt0056751
6;41;8.3;tt0056751
6;42;8.5;tt0056751
6;43;8.9;tt0056751
6;44;9.3;tt0056751
7;1;8.2;tt0056751
7;2;8.2;tt0056751
7;3;8.2;tt0056751
7;4;8.3;tt0056751
7;5;7.9;tt0056751
7;6;8.0;tt0056751
7;7;8.0;tt0056751
7;8;8.0;tt0056751
7;9;8.1;tt0056751
7;10;8.2;tt0056751
7;11;8.2;tt0056751
7;12;7.7;tt0056751
7;13;7.5;tt0056751
7;14;7.5;tt0056751
